"id","dish_id","ingredient_id","ingredient_name","quantity_cook","quantity"
49011,M0096,NL1410,Vỏ chanh mài,1.0,
49085,M0109,NL1410,Vỏ chanh mài,1.0,
49009,M0096,NL1106,Đường bột,60.0,
49132,M0117,NL3094,Ớt sừng băm,1.0,
65794,M0487,NL1107,Nước mắm,,
49137,M0118,NL131,Nước dừa tươi,2.0,
49139,M0120,NL365,Bacon,120.0,
49140,M0120,NL74,Trứng gà ta,4.0,
49141,M0120,NL366,Đậu nành Nhật,50.0,
49142,M0120,NL197,Măng tây,50.0,
65797,M0487,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49144,M0120,NL367,Sữa tươi,2.0,
65847,M0492,NL1107,Nước mắm,,
49150,M0121,NL26,Trứng gà,1.0,
49151,M0121,NL369,Vỏ hoành thánh,20.0,
49152,M0122,NL370,Cơm sầu riêng,100.0,
49154,M0122,NL86,Lá dứa,2.0,
49155,M0122,NL92,Bột năng,2.0,
49156,M0123,NL26,Trứng gà,2.0,
49158,M0123,NL372,Bắp cải,100.0,
49160,M0123,NL46,Hành lá,3.0,
49161,M0124,NL377,khoai tím,600.0,
49162,M0124,NL378,Bò thăn chọn khối chữ nhật,400.0,
49163,M0124,NL379,Ớt bột Paprika,2.0,
49135,M0118,NL130,Nấm rơm búp,100.0,
49166,M0124,NL380,Hương thảo tươi,2.0,
49167,M0125,NL75,Giò sống,50.0,
49168,M0125,NL381,Thịt ba chỉ không da,50.0,
49169,M0125,NL79,Bột mì,1.0,
49170,M0125,NL26,Trứng gà,2.0,
49171,M0125,NL2977,tiêu xanh,1.0,
49172,M0125,NL16,Hành phi,2.0,
49174,M0126,NL53,Nấm mèo,2.0,
49175,M0126,NL131,Nước dừa tươi,1.0,
49176,M0126,NL2977,tiêu xanh,3.0,
49180,M0127,NL389,Thịt ba rọi,150.0,
49181,M0127,NL390,Cà tím,1.0,
49182,M0127,NL44,Dừa tươi,1.0,
49185,M0127,NL119,Hành tím,3.0,
49186,M0128,NL391,Sườn heo chọn phần sụn,300.0,
49187,M0128,NL392,Bao tử heo,300.0,
49188,M0128,NL393,Dồi trường,300.0,
49189,M0128,NL131,Nước dừa tươi,1.0,
49192,M0128,NL2977,tiêu xanh,50.0,
49145,M0120,NL947,Bơ lạt,10.0,
49194,M0128,NL119,Hành tím bào,100.0,
49195,M0128,NL236,Gừng,100.0,
49197,M0129,NL397,Muối hồng Hymalaya,1.0,
49164,M0124,NL947,Bơ lạt,2.0,
49199,M0129,NL398,Giấy bạc,1.0,
49200,M0130,NL297,Khổ qua,200.0,
49203,M0130,NL46,Hành lá,2.0,
49206,M0131,NL401,Salad iceberg,1.0,
49207,M0131,NL402,Salad lolo tím,1.0,
49208,M0131,NL66,Củ radish,100.0,
49210,M0131,NL403,Thịt ba chỉ hun khói,200.0,
49204,M0130,NL661,Lá quế,2.0,
49213,M0132,NL405,Ốc móng tay,1.0,
49215,M0132,NL172,lá chúc,10.0,
49216,M0132,NL71,Mỡ heo,200.0,
49217,M0132,NL46,Hành lá,100.0,
49219,M0133,NL119,Hành băm nhuyễn,10.0,
49146,M0120,NL1704,Húng lủi,50.0,
49119,M0115,NL15,Ớt sừng cắt sợi,1.0,
49136,M0118,NL15,Ớt sừng,1.0,
49209,M0131,NL1619,Cà chua bi,50.0,
49159,M0123,NL1213,Phô mai con bò cười viên nhỏ,1.0,
49108,M0113,NL3054,Tỏi,3.0,
49113,M0114,NL3054,Hành tỏi,3.0,
49120,M0115,NL3054,Tỏi đập giập,8.0,
49122,M0115,NL3054,Hành tỏi băm,1.0,
49133,M0117,NL3054,Tỏi băm,1.0,
49116,M0115,NL1052,Tôm sú,100.0,
49227,M0134,NL1130,Cần tàu,50.0,
49221,M0133,NL406,Dầu hào,5.0,
49222,M0133,NL407,Dầu màu điều,6.0,
49223,M0133,NL195,Mật ong,6.0,
49225,M0134,NL409,Giá đậu nành,150.0,
49228,M0134,NL55,Cà rốt,50.0,
49290,M0146,NL1130,Cần tàu,5.0,
49211,M0131,NL1792,Bánh mì sandwich lạt,2.0,
49232,M0135,NL197,Măng tây,100.0,
49233,M0135,NL79,Bột mì,1.0,
49234,M0135,NL416,Vang trắng,100.0,
49235,M0135,NL119,Hành tím lát,25.0,
49236,M0135,NL418,Kem sữa,50.0,
49237,M0136,NL224,Cream cheese,15.0,
49238,M0136,NL419,Tương mè trắng,30.0,
49239,M0136,NL420,Mirin,50.0,
49240,M0136,NL421,Sake,50.0,
49242,M0137,NL75,Giò sống,100.0,
49243,M0137,NL2994,ớt xiêm xanh đỏ,15.0,
49244,M0137,NL2977,tiêu xanh,10.0,
49245,M0137,NL55,Cà rốt,25.0,
49246,M0137,NL1224,Cải mầm,3.0,
49248,M0138,NL119,Hành tím đập giập,5.0,
49249,M0138,NL46,Hành lá,2.0,
49307,M0150,NL1130,Cần Tây,1.0,
49226,M0134,NL1268,Nấm đùi gà lớn,1.0,
49253,M0139,NL427,Bóng bì lợn,40.0,
49254,M0139,NL75,Giò sống,200.0,
49198,M0129,NL1410,Nước cốt chanh,1.0,
49212,M0131,NL1410,Chanh vàng,1.0,
49134,M0118,NL132,Thơm,0.25,
49165,M0124,NL132,Thơm,0.5,
49193,M0128,NL132,Thơm,0.25,
49231,M0135,NL55,Cà rốt bi,4.0,
49173,M0126,NL1272,Nấm mỡ trắng,100.0,
49252,M0138,NL1106,Đường,16.0,
49157,M0123,NL2729,Bạch tuộc,150.0,
49224,M0134,NL1144,Miến khô,300.0,
49250,M0138,NL1145,ngò rí,2.0,
49138,M0119,NL1030,Bò phi lê,200.0,
49184,M0127,NL162,Sả băm,5.0,
49190,M0128,NL162,Sả cây,5.0,
49255,M0139,NL55,Cà rốt,100.0,
49256,M0139,NL428,Bông cải trắng,80.0,
65852,M0492,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49258,M0141,NL430,Miến,80.0,
49259,M0141,NL431,Khô bò,50.0,
49260,M0141,NL347,Bắp cải tím,50.0,
65861,M0493,NL1107,Nước mắm,,
49262,M0141,NL337,Dưa leo,50.0,
49263,M0141,NL55,Cà rốt,50.0,
49264,M0141,NL3078,Mè rang,1.0,
49265,M0142,NL433,Tôm thẻ,200.0,
65874,M0494,NL1107,Nước mắm,,
49267,M0142,NL53,Nấm mèo,15.0,
49268,M0142,NL46,Hành lá,10.0,
49269,M0142,NL119,Hành tím băm,10.0,
49270,M0142,NL3044,Tiêu xay,0.5,
49272,M0143,NL26,Trứng gà,2.0,
49274,M0143,NL55,Cà rốt,50.0,
66272,M0140,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49276,M0143,NL16,Hành phi,5.0,
49277,M0143,NL322,Dầu ăn,20.0,
49302,M0150,NL107,Mực ống,200.0,
49279,M0144,NL436,Salad mỡ Đà Lạt,50.0,
49281,M0144,NL437,Bắp Mỹ hạt,17.0,
49282,M0144,NL337,Dưa leo,20.0,
49286,M0146,NL189,Thịt ba chỉ,150.0,
49289,M0146,NL55,Cà rốt,50.0,
66281,M0526,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49341,M0158,NL947,Bơ lạt,10.0,
49293,M0147,NL337,Dưa leo,100.0,
49294,M0147,NL347,Bắp cải tím,50.0,
49295,M0147,NL55,Cà rốt,30.0,
49298,M0148,NL75,Giò sống,100.0,
49369,M0164,NL1153,Bơ trái chín vừa ăn,1.0,
49306,M0150,NL160,ngò gai,2.0,
49308,M0151,NL445,Thịt ốc bươu,150.0,
49309,M0151,NL75,Giò sống,100.0,
49310,M0151,NL446,Lòng trắng trứng,1.0,
49311,M0151,NL236,Gừng,1.0,
49314,M0151,NL119,Hành tím băm,1.0,
49283,M0144,NL661,Lá quế,3.0,
49317,M0152,NL46,Hành lá,10.0,
49318,M0152,NL119,Hành tím,10.0,
49321,M0152,NL16,Hành phi,2.0,
49322,M0152,NL357,Lòng trắng trứng gà,0.5,
49323,M0153,NL449,Sữa chua không đường,2.0,
49324,M0153,NL450,Ngũ cốc granola,1.0,
49325,M0154,NL452,Thăn lưng bò mềm,200.0,
49327,M0155,NL460,Lá hoành thánh,100.0,
49273,M0143,NL1178,Mì koreno,2.0,
49330,M0155,NL119,Hành tím băm,10.0,
49333,M0156,NL461,Thạch rau câu dẻo,3.0,
49334,M0156,NL462,Vải đóng lon,1.0,
49335,M0157,NL189,Thịt ba chỉ,4.0,
49336,M0157,NL119,Hành tím băm,1.0,
49280,M0144,NL1619,Cà chua bi,30.0,
49229,M0134,NL41,Hành boaro phi,2.0,
49332,M0155,NL236,Gừng băm,5.0,
49312,M0151,NL3054,Tỏi,1.0,
49220,M0133,NL3054,Tỏi băm nhuyễn,5.0,
49251,M0138,NL3054,Tỏi băm,20.0,
49278,M0143,NL3054,Hành tỏi băm,20.0,
49271,M0143,NL1052,Tôm sú,100.0,
49287,M0146,NL1052,Tôm sú,150.0,
49301,M0150,NL1052,Tôm sú,300.0,
49316,M0152,NL1052,Tôm làm sạch,200.0,
49338,M0157,NL46,Hành lá,1.0,
49339,M0157,NL322,Dầu ăn,1.0,
49343,M0158,NL1054,Rượu nếp,1.0,
49409,M0173,NL1054,Rượu trắng,1.0,
49344,M0159,NL471,Hạt nêm,7.5,
49345,M0159,NL472,Bột ngọt,2.0,
49346,M0159,NL322,Dầu ăn,13.5,
49347,M0160,NL272,Bắp bò hoa,300.0,
49348,M0160,NL473,Bún,600.0,
49349,M0160,NL474,Chả bò,100.0,
49350,M0160,NL476,Rau muống,50.0,
49351,M0160,NL478,Bắp chuối,50.0,
49284,M0145,NL687,Mì udon tươi,300.0,
49353,M0160,NL480,Rau thơm,50.0,
49354,M0161,NL203,Thanh cua,200.0,
49355,M0161,NL485,Tiêu,0.5,
49358,M0162,NL1130,Cần Tây,100.0,
49357,M0161,NL46,Hành lá,1.0,
49359,M0162,NL16,Hành phi,2.0,
49361,M0163,NL162,Sả,2.0,
49362,M0163,NL476,Rau muống,150.0,
49363,M0163,NL488,Rau cần nước,150.0,
49364,M0163,NL489,Cọng súng,50.0,
49365,M0163,NL490,Me vắt,50.0,
49366,M0163,NL179,Tương hột,50.0,
49288,M0146,NL780,Ngó sen ngòi viết,300.0,
49372,M0164,NL337,Dưa leo,1.0,
49373,M0164,NL492,Cải nầm,50.0,
49374,M0164,NL55,Cà rốt,50.0,
49375,M0165,NL493,Dưa cải,1.0,
49377,M0166,NL494,Thịt thăn bò,250.0,
49378,M0166,NL197,Măng tây,100.0,
49379,M0167,NL497,Cách gà công nghiệp,500.0,
49381,M0168,NL499,Củ hũ dừa,100.0,
49382,M0168,NL500,Rau rừng,100.0,
49385,M0169,NL2790,Đùi gà gốc,1.0,
49386,M0169,NL420,Mirin,1.0,
49387,M0169,NL421,Sake,1.0,
49320,M0152,NL1145,Ngò ri,10.0,
49257,M0140,NL4,Hành tây,0.5,
49261,M0141,NL347,Bắp cải trái tim,50.0,
49291,M0146,NL1410,Nước cốt chanh,4.0,
49315,M0151,NL1410,Nước cốt chanh,0.5,
49352,M0160,NL409,Giá,50.0,
49266,M0142,NL1102,Bún gạo,15.0,
49328,M0155,NL1145,ngò rí,20.0,
49326,M0154,NL1449,Lá rong biển,5.0,
49390,M0170,NL75,Giò sống,100.0,
49391,M0170,NL505,Khoai mì,350.0,
49392,M0170,NL46,Hành lá,1.0,
49394,M0170,NL119,Hành tím băm,1.0,
49395,M0171,NL506,Kem lạnh vani,200.0,
49396,M0171,NL507,Chuối laba,1.0,
49397,M0172,NL54,Gà ta,600.0,
49398,M0172,NL508,Đậu ngự,100.0,
49399,M0172,NL161,Đậu phộng,50.0,
49400,M0172,NL509,Đậu đỏ,50.0,
49401,M0172,NL510,Đậu trắng,50.0,
49402,M0172,NL55,Cà rốt,200.0,
66699,M0565,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49404,M0172,NL512,Dừa,1.0,
49406,M0173,NL46,Hành lá,2.0,
49411,M0174,NL425,Rau răm,50.0,
49412,M0174,NL236,Gừng,1.0,
66806,M0574,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49415,M0174,NL119,Hành tím củ,5.0,
49416,M0175,NL130,Nấm rơm,150.0,
67390,M0629,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49418,M0176,NL445,Thịt ốc bươu,200.0,
49419,M0176,NL519,Khế chua,2.0,
49420,M0176,NL520,Tía tô,5.0,
49421,M0177,NL189,Thịt ba chỉ,400.0,
67774,M0663,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49427,M0178,NL41,Hành boaro,0.5,
49428,M0178,NL236,Gừng,1.0,
49429,M0178,NL524,Kỷ tử,1.0,
49431,M0178,NL2977,tiêu xanh,2.0,
49432,M0179,NL187,Lá lốt,20.0,
49434,M0179,NL3185,Bột xù,10.0,
49436,M0180,NL527,Bún tươi,500.0,
49437,M0180,NL130,Nấm rơm,100.0,
49438,M0180,NL20,Cà chua,2.0,
49439,M0180,NL277,Lá chanh,6.0,
49441,M0181,NL529,Trứng cút,16.0,
49442,M0182,NL241,Mì căn,3.0,
49443,M0182,NL130,Nấm rơm,50.0,
49444,M0182,NL260,Cải thìa,6.0,
49445,M0183,NL2969,Xá bấu,2.0,
49446,M0183,NL46,Hành lá,1.0,
49447,M0183,NL533,Ớ hiểm khô,5.0,
49450,M0185,NL390,Cà tím,2.0,
49451,M0185,NL75,Giò sống,30.0,
49452,M0185,NL187,Lá lốt,10.0,
49454,M0186,NL70,Tôm khô,30.0,
49455,M0186,NL425,Rau răm,10.0,
49456,M0186,NL161,Đậu phộng,20.0,
49459,M0187,NL537,Hàu sữa con to,400.0,
49460,M0187,NL529,Trứng cút,8.0,
49371,M0164,NL1619,Cà chua bi,100.0,
49384,M0168,NL41,Boarô cắt lát,1.0,
49342,M0158,NL236,Gừng băm,1.0,
49426,M0178,NL3054,Tỏi,5.0,
49340,M0158,NL3054,Tỏi băm,1.0,
49356,M0161,NL3054,Tỏi băm,0.5,
49368,M0163,NL3054,Tỏi băm,1.0,
49376,M0165,NL3054,Tỏi băm,1.0,
49408,M0173,NL3054,Tỏi băm,1.0,
49461,M0187,NL538,Chén nước chấm,8.0,
49462,M0187,NL481,Dầu điều,1.0,
49463,M0188,NL539,Má đùi gà,400.0,
49464,M0188,NL197,Măng tây,200.0,
49410,M0174,NL46,Đầu hành trắng,100.0,
49440,M0181,NL1792,Bánh mì sandwich,8.0,
49467,M0188,NL46,Hành lá,2.0,
49556,M0208,NL352,Nấm linh chi trắng,100.0,
49561,M0209,NL1130,Cần tàu,50.0,
49470,M0189,NL540,Sữa chua có đường,1.0,
49471,M0189,NL541,Bánh flan,1.0,
49472,M0189,NL542,Cơm rượu nếp cẩm,30.0,
49473,M0189,NL543,Nước đá bi,100.0,
49474,M0190,NL26,Trứng gà,4.0,
49475,M0191,NL544,Tôm càng,4.0,
49507,M0197,NL112,Cốm gạo lứt,10.0,
49477,M0191,NL130,Nấm rơm,100.0,
49487,M0193,NL1552,Riềng,2.0,
49479,M0191,NL546,Sữa tươi hộp không đường,200.0,
49482,M0192,NL297,Khổ qua,2.0,
49483,M0192,NL46,Hành lá,3.0,
49484,M0192,NL160,ngò gai,2.0,
49485,M0193,NL272,Bắp bò hoa,400.0,
49486,M0193,NL20,Cà chua,2.0,
49488,M0193,NL119,Hành tím,2.0,
49490,M0193,NL24,Su hào,150.0,
49491,M0193,NL550,Thì là,50.0,
49393,M0170,NL1145,ngò rí,1.0,
49493,M0194,NL22,Lòng đỏ trứng muối,4.0,
49494,M0194,NL552,Lòng đỏ trứng gà,2.0,
49495,M0194,NL553,Ớt bột,2.0,
49497,M0195,NL75,Giò sống,200.0,
49499,M0196,NL20,Cà chua,2.0,
49500,M0196,NL119,Hành tím băm,1.0,
49512,M0198,NL1552,Riềng bắc,30.0,
49502,M0196,NL550,Thì là,100.0,
49503,M0196,NL46,Hành lá,4.0,
49504,M0197,NL555,Topping cream,70.0,
49505,M0197,NL116,Sữa tươi không đường,40.0,
49506,M0197,NL111,Nước cốt dừa,10.0,
49508,M0198,NL272,Bắp bò hoa,300.0,
49509,M0198,NL60,Cải chua,150.0,
49510,M0198,NL20,Cà chua,2.0,
49511,M0198,NL119,Hành tím,30.0,
49422,M0177,NL162,Sả băm,2.0,
49514,M0198,NL560,Bún trung,600.0,
49515,M0198,NL46,Hành lá,30.0,
49516,M0198,NL550,Thì là,30.0,
49413,M0174,NL4,Hành tây,1.0,
49403,M0172,NL243,Nấm đông cô tươi,100.0,
49417,M0175,NL243,Nấm đông cô tươi,150.0,
49465,M0188,NL877,Ớt chuông vàng,0.5,
49517,M0199,NL2987,Xà lách mỹ,100.0,
49425,M0177,NL1410,Nước cốt chanh,1.0,
49519,M0199,NL299,Rau mầm,50.0,
49520,M0199,NL347,Bắp cải tím,3.333,
49521,M0199,NL349,Cam Mỹ,1.0,
49523,M0200,NL563,Mè trắng,1.0,
49524,M0200,NL190,Mè đen,1.0,
49525,M0200,NL564,Nước me,1.5,
67793,M0666,NL1107,Nước mắm,,
67796,M0666,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49528,M0201,NL566,Vỏ nem,6.0,
49529,M0201,NL567,Khoai môn,80.0,
49530,M0201,NL568,Khoai lang,40.0,
49531,M0201,NL55,Cà rốt,20.0,
49532,M0201,NL485,Tiêu,1.0,
49534,M0203,NL573,Yaua không đường,1.0,
49536,M0203,NL26,Trứng gà,1.0,
49537,M0203,NL79,Bột mì,1.0,
49541,M0204,NL46,Hành lá,1.0,
67825,M0672,NL1107,Nước mắm,,
49545,M0206,NL577,Muối hạt,1.0,
49546,M0207,NL26,Trứng gà,2.0,
49548,M0207,NL579,Socola hạt,30.0,
49549,M0207,NL580,Bột quế,3.333,
49550,M0208,NL582,Các loại topping lẩu,500.0,
49553,M0208,NL262,Khoai tây,500.0,
67835,M0673,NL1107,Nước mắm,,
67836,M0673,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49557,M0208,NL55,Cà rốt,100.0,
49558,M0208,NL260,Cải thìa,100.0,
49560,M0209,NL46,Hành lá,1.0,
67849,M0674,NL1107,Nước mắm,,
49564,M0210,NL46,Hành lá,4.0,
49565,M0210,NL53,Nấm mèo,3.0,
49566,M0210,NL70,Tôm khô,50.0,
49567,M0210,NL584,Bột nếp,500.0,
49568,M0211,NL585,Chân gà công nghiệp,700.0,
49625,M0221,NL951,Hẹ tăm,30.0,
49573,M0211,NL130,Nấm rơm,100.0,
49574,M0212,NL75,Giò sống,50.0,
49577,M0212,NL46,Hành lá,1.0,
49579,M0213,NL589,Nạc dăm,100.0,
49580,M0213,NL71,Mỡ heo,100.0,
49582,M0213,NL119,Hành tím,1.0,
49469,M0188,NL15,Ớt sừng,1.0,
49518,M0199,NL1619,Cà chua bi,100.0,
49569,M0211,NL1619,Cà chua bi,12.0,
49478,M0191,NL1213,Phô mai sợi,100.0,
49578,M0213,NL1030,Thịt bò mềm,350.0,
49581,M0213,NL3054,Tỏi,1.0,
49468,M0188,NL3054,Tỏi băm,1.0,
49501,M0196,NL3054,Tỏi băm,0.5,
49535,M0203,NL3054,Nước tỏi,10.0,
49552,M0208,NL3054,Tỏi băm,10.0,
49542,M0206,NL1052,Tôm sú,200.0,
49583,M0213,NL187,Lá lốt,30.0,
49547,M0207,NL947,Bơ lạt,100.0,
49585,M0214,NL591,Bột cacao,10.0,
49586,M0214,NL592,Kem béo whipping cream,10.0,
49587,M0214,NL116,Sữa tươi không đường,80.0,
49588,M0214,NL593,Nho khô,10.0,
49591,M0215,NL119,Hành tím,3.0,
49592,M0215,NL595,Tương Hột Ớt Chilli beean sauce lee kum kee,1.0,
49594,M0215,NL26,Trứng gà,1.0,
49595,M0215,NL92,Bột năng,4.0,
49604,M0217,NL174,Nấm hương,4.0,
49597,M0216,NL307,Đùi ếch to,500.0,
49571,M0211,NL162,Sả cây,3.0,
49589,M0214,NL1054,Rượu rum,1.0,
49646,M0227,NL1054,Rượu Brandy,1.0,
49677,M0231,NL1054,Rượu trắng,1.0,
49606,M0218,NL2975,bắp non,100.0,
49607,M0219,NL600,Gạch cua,5.0,
49608,M0219,NL20,Cà chua,3.0,
49609,M0219,NL162,Sả,4.0,
49639,M0225,NL2779,Măng chua,200.0,
49611,M0219,NL473,Bún,600.0,
49612,M0219,NL119,Hành tím băm,1.0,
49613,M0219,NL481,Dầu điều,2.0,
49590,M0215,NL162,Sả cây,1.0,
49616,M0220,NL602,Sa tế tôm,2.0,
49617,M0220,NL131,Nước dừa tươi,1.0,
49619,M0220,NL214,Đậu hũ trắng,2.0,
49621,M0220,NL119,Hành tím băm,2.0,
49623,M0221,NL2994,ớt xiêm xanh đỏ,20.0,
49624,M0221,NL604,Củ nén,0.5,
49626,M0222,NL26,Trứng gà,2.0,
49692,M0234,NL2779,Măng chua,300.0,
49628,M0222,NL79,Bột mì,2.0,
49704,M0236,NL1130,Cần Tây,30.0,
49632,M0224,NL609,Thịt heo quay,150.0,
49633,M0224,NL610,Mắm linh,100.0,
49634,M0224,NL512,Dừa,2.0,
49635,M0224,NL390,Cà tím,1.0,
49640,M0225,NL20,Cà chua,2.0,
49641,M0225,NL615,Nước cốt me,3.0,
49643,M0227,NL618,Hành tăm củ nén,50.0,
49645,M0227,NL245,bột bắp,1.0,
49647,M0228,NL620,Thịt nạc đầu vai,200.0,
49649,M0228,NL622,Mì trứng,4.0,
49650,M0228,NL55,Cà rốt,0.25,
49614,M0220,NL107,Mực nang làm sạch,600.0,
49653,M0228,NL623,Hành bắc phi,1.0,
49562,M0210,NL108,Tôm,200.0,
49555,M0208,NL4,Hành tây,100.0,
49584,M0214,NL2742,Bột matcha sữa,2.0,
49615,M0220,NL996,Chao trắng,150.0,
49593,M0215,NL243,Nấm đông cô tươi,20.0,
49543,M0206,NL1410,Chanh vàng,1.0,
49572,M0211,NL409,Giá sống,150.0,
49527,M0200,NL92,Bột năng pha loãng,1.0,
49596,M0215,NL1106,Đường phèn,1.0,
49655,M0228,NL624,Bông hẹ,50.0,
49657,M0229,NL162,Sả,1.0,
49658,M0229,NL119,Hành tím,20.0,
49678,M0231,NL1107,Nước mắm truyền thống,30.0,
49661,M0229,NL2994,ớt xiêm xanh đỏ,10.0,
49663,M0229,NL407,Dầu màu điều,1.0,
49664,M0229,NL131,Nước dừa tươi,1.0,
49667,M0230,NL240,Tắc chín,2.0,
49668,M0230,NL195,Mật ong,1.5,
49669,M0230,NL190,Mè đen,1.0,
49670,M0231,NL544,Tôm càng,150.0,
49671,M0231,NL22,Lòng đỏ trứng muối,2.0,
49673,M0231,NL46,Hành lá,2.0,
49675,M0231,NL245,bột bắp,1.0,
67861,M0675,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49679,M0232,NL631,Sợi phở,300.0,
68083,M0696,NL1107,Nước mắm,,
49681,M0232,NL632,Tôm bạc đất,200.0,
49683,M0232,NL3062,Mè trắng rang,1.0,
49684,M0233,NL633,Chả lụa chay,200.0,
49685,M0233,NL145,Đậu hũ,2.0,
49686,M0233,NL24,Su hào,0.5,
49687,M0233,NL229,Bắp mỹ,1.0,
49688,M0233,NL353,Củ cải trắng,1.0,
49689,M0233,NL130,Nấm rơm,200.0,
49690,M0233,NL635,Bánh canh bột lọc,500.0,
49691,M0234,NL131,Nước dừa tươi,2.0,
49693,M0234,NL130,Nấm rơm,100.0,
49698,M0234,NL637,Màu dầu điều,1.0,
49700,M0235,NL46,Hành lá,3.0,
68086,M0696,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
68103,M0697,NL1107,Nước mắm,,
49705,M0236,NL640,Thịt cua càng cúm,150.0,
49706,M0236,NL337,Dưa leo,1.0,
49602,M0217,NL1025,Nghêu,0.5,
49629,M0223,NL1030,Thịt bò file mềm,300.0,
49695,M0234,NL236,Gừng băm,1.0,
49642,M0227,NL3054,Tỏi Lý Sơn,10.0,
49652,M0228,NL3054,Hành tỏi băm,2.0,
49659,M0229,NL3054,Tỏi băm,2.0,
49665,M0229,NL3054,Tỏi tímtỏi bắc,60.0,
49672,M0231,NL3054,Tỏi băm nhuyễn,1.0,
49603,M0217,NL1052,Tôm sú,4.0,
49627,M0222,NL1052,Tôm đông lạnh,50.0,
49707,M0236,NL641,Củ thì là,50.0,
68106,M0697,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
49709,M0236,NL642,Ôliu đen,10.0,
49710,M0236,NL382,nước tắc,1.0,
49711,M0236,NL236,Gừng,3.0,
68348,M0718,NL1107,Nước mắm,,
49676,M0231,NL947,Bơ thực vật,1.0,
49737,M0240,NL661,Lá quế,10.0,
49807,M0255,NL2779,Măng trúc,300.0,
49793,M0251,NL1130,Cần Tây,1.0,
49717,M0237,NL119,Hành tím băm,1.0,
49719,M0237,NL3086,Xốt mận,3.0,
49720,M0238,NL2790,Đùi gà,6.0,
49721,M0238,NL644,Dừa nạo,600.0,
49722,M0238,NL568,Khoai lang,2.0,
49774,M0247,NL2729,Bạch tuộc,200.0,
49724,M0238,NL646,Cà ri dầu,1.0,
49727,M0238,NL119,Hành tím băm,1.0,
49728,M0238,NL162,Sả,3.0,
49730,M0239,NL393,Dồi trường,300.0,
49694,M0234,NL162,Sả cây,6.0,
49732,M0239,NL46,Hành lá,50.0,
49735,M0240,NL347,Bắp cải tím,200.0,
49736,M0240,NL649,Đậu trắng Đà Lạt tươi,50.0,
49738,M0240,NL650,Tôm bạc thẻ tươi,200.0,
49740,M0241,NL75,Giò sống,100.0,
49743,M0241,NL214,Đậu hũ trắng,2.0,
49745,M0241,NL651,Sấu quả to,12.0,
49747,M0241,NL2975,bắp non,5.0,
49748,M0242,NL297,Khổ qua,9.0,
49750,M0242,NL158,Bún tàu,1.0,
49751,M0242,NL53,Nấm mèo,3.0,
49753,M0243,NL3089,Tiêu đen bể,20.0,
49754,M0243,NL262,Khoai tây,1.0,
49755,M0243,NL540,Sữa chua có đường,0.5,
49756,M0244,NL346,Rong nho,100.0,
49758,M0244,NL347,Bắp cải tím,50.0,
49759,M0244,NL8,Bơ,1.0,
49760,M0244,NL203,Thanh cua,4.0,
49761,M0244,NL3022,Mù tạt xanh,1.0,
49762,M0244,NL29,Ngò tây,1.0,
49764,M0245,NL655,Nước cam sành,0.5,
49765,M0245,NL656,Bột cam,1.0,
49766,M0245,NL119,Hành tím băm,1.0,
49767,M0246,NL298,Củ cải đỏ radish,50.0,
49768,M0246,NL299,Rau mầm,50.0,
49770,M0246,NL403,Thịt ba chỉ hun khói,50.0,
49772,M0246,NL540,Sữa chua có đường,1.0,
49773,M0247,NL659,Mì soba,100.0,
49775,M0247,NL660,Cồi điệp,50.0,
49777,M0247,NL661,Rau húng quế,20.0,
49778,M0248,NL2975,bắp non,100.0,
49779,M0248,NL663,Đậu petit pois,50.0,
49780,M0248,NL55,Cà rốt,0.5,
49781,M0248,NL114,Hạt sen,50.0,
49783,M0249,NL664,Bánh ướt,200.0,
49784,M0249,NL2987,Xà lách,2.0,
49786,M0249,NL337,Dưa leo,1.0,
49787,M0250,NL667,Đùi ếch,400.0,
49790,M0250,NL668,Nước củ kiệu,2.0,
49791,M0251,NL670,Củ cải đỏ củ ra di,3.0,
49680,M0232,NL243,Nấm đông cô tươi,50.0,
49712,M0237,NL877,Ớt chuông đỏ,0.5,
49713,M0237,NL877,Ớt chuông vàng,0.5,
49723,M0238,NL981,Cà ri bột,1.0,
49703,M0235,NL1410,Cốt chanh,1.0,
49734,M0239,NL1410,Chanh,1.0,
49739,M0240,NL3081,dầu mè,1.0,
49792,M0251,NL671,Dưa leo baby,2.0,
49794,M0251,NL55,Cà rốt,50.0,
49795,M0251,NL3078,Mè rang,2.0,
49797,M0253,NL75,Giò sống,100.0,
49798,M0253,NL675,Bông bí,150.0,
49799,M0253,NL171,Nấm kim châm,100.0,
